0,0,0,0,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0
0,10,10,10,10,10,10,10,11,10,10,10,10,10,10,10,10,10,10,0
0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0
0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0
0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0
0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0
0,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,0
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10
10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,10
0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,0
0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,0
0,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,0
0,11,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,11,0
0,11,10,10,10,10,10,11,11,11,11,11,10,10,10,10,10,10,11,0
0,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,0
0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0

